index,distance_walked,distance_rode,travel_ratio,kill_count,knockdown_count,player_assists,kill_knockdown_ratio,kill_distance,survive_time,player_dmg,killed_from,team_placement,party_size,Sniper Rifle,Carbine,Assault Rifle,LMG,SMG,Shotgun,Pistols and Sidearm,Melee,Crossbow,Throwable,Vehicle,Environment,Zone,Other,down and out
45433.28867200455,1054.829310069457,1002.1574530927011,0.7970522819922671,0.0,0.0,0.16070497939072345,-1.0,-0.4670248247020744,662.1071835410053,31.170938551191547,3051.968950717554,15.736959302601033,4.0,9.47552944520775e-05,0.0,0.00014213294167811626,0.0,4.737764722603875e-05,4.737764722603875e-05,0.0,4.737764722603875e-05,0.0,0.0034111906002747905,0.004358743544795565,0.00023688823613019378,0.0,4.737764722603875e-05,0.0
46205.28121645796,1853.175898969721,1593.686660589253,0.7146006061106723,2.138962432915921,1.096386404293381,0.36064400715563505,0.7233002222501853,2412.8077369735397,1104.1088430053667,244.8695527728086,3860.6846239587803,17.361144901610018,2.634633273703041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45959.57242791333,1252.2821383862497,1154.062427616988,0.7773851481933653,1.0547688107831428,1.39319228800546,0.31419552977307624,0.33124400657437314,837.1722261261967,783.1284231359837,175.70798498549735,2848.0467577533864,16.29039413069442,3.720525507592561,0.026616618324518,0.05041801740317352,0.0,0.008701586759938576,0.16396519365296025,0.1604674970141614,0.049394301313768985,0.06338508786896434,0.002644599897628391,0.020900870158675994,0.0174884831939942,0.008360348063470397,0.00998123187169425,0.00042654837058522436,0.0
46232.67639445558,834.1036022262923,733.417790752509,0.8374341964330402,0.0,0.0,0.08709084836339345,-1.0,-0.8471651986242164,558.2547712090848,27.60671342685371,2611.467119160539,41.077947561790246,1.5673847695390781,0.0,0.0,0.00016700066800267202,0.0,0.0,4.1750167000668006e-05,0.0,4.1750167000668006e-05,0.0,0.00354876419505678,0.004717768871075484,0.001002004008016032,0.0,8.350033400133601e-05,0.0
45652.47161975081,0.0,0.0,-1.0,0.0,0.0,0.005076142131979695,-1.0,-1.0,414.8875186894324,0.772496538994001,205.0889250594743,46.9566220581449,2.566220581449008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46794.441040994934,1797.903394525578,1717.2463754484115,0.6963782259277596,2.168125287885767,1.9412713035467526,0.5064486411791801,0.5026541937302519,2877.458317982392,1077.8903334868724,256.4302164900967,3673.9216669732964,13.706817134960847,3.1897742975587287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45942.925334279964,1222.868681213732,1040.5606525596431,0.7900515455157918,1.7304461010531298,0.518400189326707,0.1675541356052538,0.8336144108410236,1377.2632323085222,785.5162863566442,193.3179505383978,3081.514495015391,32.966512838717314,1.509288841557212,0.0427168382439948,0.08649863921429417,0.0,0.011477931605727134,0.2773636256064371,0.28186013489527867,0.10696958939770441,0.084368713761685,0.005324813631522897,0.022127558868772927,0.0297006271447166,0.008519701810436636,0.0023665838362323987,0.00011832919181161993,0.0
